CODEALERTA,VPRESSAO_original
1153357,ilegal_mining
1153360,agriculture
1153388,agriculture
1153428,agriculture
1153429,agriculture
1153442,agriculture
1153450,agriculture
1153519,agriculture
1153524,agriculture
1153526,agriculture
1153530,agriculture
1153533,agriculture
1153540,agriculture
1153559,agriculture
1153584,agriculture
1153598,agriculture
1153600,agriculture
1153616,agriculture
1153628,agriculture
1153668,agriculture
1153679,agriculture
1153704,agriculture
1153705,agriculture
1153737,agriculture
1153768,agriculture
1153776,agriculture
1153780,agriculture
1153782,agriculture
1153807,agriculture
1153889,ilegal_mining
1153937,agriculture
1153949,agriculture
1153988,agriculture
1153991,agriculture
1154000,agriculture
1154031,agriculture
1154046,agriculture
1154050,agriculture
1154099,ilegal_mining
1154123,agriculture
1154127,agriculture
1154138,agriculture
1154165,agriculture
1154177,agriculture
1154178,agriculture
1154197,ilegal_mining
1154198,agriculture
1154268,agriculture
1154288,agriculture
1154304,agriculture
1162403,agriculture
1162407,agriculture
1162555,agriculture
1162618,agriculture
1162755,agriculture
1162761,ilegal_mining
1162785,agriculture
1162788,agriculture
1162794,agriculture
1162820,agriculture
1162867,agriculture
1162891,ilegal_mining
1162897,agriculture
1162942,agriculture
1162965,agriculture
1163076,agriculture
1163081,agriculture
1163150,agriculture
1163205,agriculture
1163208,agriculture
1163338,agriculture
1163372,agriculture
1163394,ilegal_mining
1163421,agriculture
1163441,agriculture
1163490,agriculture
1163499,agriculture
1163569,ilegal_mining
1163577,agriculture
1163607,agriculture
1163621,ilegal_mining
1163666,agriculture
1163681,agriculture
1163696,agriculture
1163717,agriculture
1163814,ilegal_mining
1163844,agriculture
1163847,agriculture
1163868,agriculture
1163885,agriculture
1163893,agriculture
1163975,ilegal_mining
1164019,agriculture
1164050,agriculture
1164086,agriculture
1164088,ilegal_mining
1164093,agriculture
1164132,ilegal_mining
1164147,agriculture
1164153,ilegal_mining
1164203,agriculture
1164238,ilegal_mining
1164243,agriculture
1164298,agriculture
1164327,agriculture
1164339,agriculture
1165171,agriculture
1165188,ilegal_mining
1165191,ilegal_mining
1165196,agriculture
1165213,agriculture
1165234,ilegal_mining
1165261,ilegal_mining
1165279,ilegal_mining
1165305,ilegal_mining
1165355,ilegal_mining
1165359,ilegal_mining
1165390,agriculture
1165411,ilegal_mining
1165441,agriculture
1165482,ilegal_mining
1165529,agriculture
1165531,agriculture
1165566,ilegal_mining
1165567,agriculture
1165575,agriculture
1165582,ilegal_mining
1165687,agriculture
1165721,agriculture
1165723,ilegal_mining
1165727,agriculture
1165746,agriculture
1165750,ilegal_mining
1165758,agriculture
1165760,agriculture
1165773,agriculture
1165796,agriculture
1165805,agriculture
1165809,agriculture
1165822,agriculture
1165847,agriculture
1165856,agriculture
1165863,agriculture
1165893,ilegal_mining
1165898,agriculture
1165901,agriculture
1165905,ilegal_mining
1165907,agriculture
1165934,agriculture
1165942,agriculture
1165948,agriculture
1165964,agriculture
1165974,ilegal_mining
1165979,agriculture
1165981,agriculture
1166006,agriculture
1166010,agriculture
1166037,agriculture
1166065,agriculture
1166068,agriculture
1166077,ilegal_mining
1166085,ilegal_mining
1166089,ilegal_mining
1166115,agriculture
1166116,agriculture
1166124,ilegal_mining
1166126,agriculture
1166155,agriculture
1166178,agriculture
1166188,agriculture
1166216,agriculture
1166224,agriculture
1166237,agriculture
1166266,agriculture
1166270,agriculture
1166277,agriculture
1166281,agriculture
1166288,agriculture
1166296,agriculture
1166346,agriculture
1166360,agriculture
1166385,agriculture
1166389,agriculture
1166409,agriculture
1166463,agriculture
1166487,agriculture
1166488,agriculture
1166500,agriculture
1166517,agriculture
1166521,agriculture
1166523,agriculture
1166530,agriculture
1166541,agriculture
1166544,agriculture
1166560,agriculture
1166585,agriculture
1166587,agriculture
1166598,agriculture
1166639,agriculture
1166663,agriculture
1166676,agriculture
1166680,agriculture
1166686,agriculture
1166689,agriculture
1166727,agriculture
1166752,agriculture
1166776,agriculture
1166777,ilegal_mining
1166787,agriculture
1166800,agriculture
1166806,agriculture
1166807,agriculture
1166808,agriculture
1166829,agriculture
1166835,ilegal_mining
1166895,agriculture
1166907,agriculture
1166910,agriculture
1166948,agriculture
1166958,agriculture
1166961,agriculture
1203630,agriculture
1203641,agriculture
1203653,agriculture
1203654,ilegal_mining
1203663,agriculture
1203683,agriculture
1203685,agriculture
1203694,agriculture
1203696,agriculture
1203723,agriculture
1203727,agriculture
1203731,agriculture
1203737,ilegal_mining
1203739,agriculture
1203747,agriculture
1203787,agriculture
1203790,agriculture
1203805,agriculture
1203817,agriculture
1203829,agriculture
1203840,agriculture
1203848,agriculture
1203854,agriculture
1203857,agriculture
1203888,agriculture
1203902,agriculture
1203918,agriculture
1203929,ilegal_mining
1203947,agriculture
1203998,agriculture
1204000,agriculture
1204015,agriculture
1204019,agriculture
1204037,ilegal_mining
1204050,agriculture
1204076,agriculture
1204080,agriculture
1204088,agriculture
1204095,agriculture
1204101,agriculture
1204115,agriculture
1204121,agriculture
1204127,agriculture
1204136,agriculture
1204157,agriculture
1204160,agriculture
1204163,agriculture
1204164,agriculture
1204166,agriculture
1204224,agriculture
1204230,agriculture
1204256,agriculture
1204261,agriculture
1204276,agriculture
1204277,agriculture
1204284,agriculture
1204286,agriculture
1204293,agriculture
1204299,agriculture
1204349,agriculture
1204357,agriculture
1204373,agriculture
1204417,agriculture
1204521,agriculture
1204530,agriculture
1204535,ilegal_mining
1204539,ilegal_mining
1204548,ilegal_mining
1204558,agriculture
1204571,agriculture
1204575,ilegal_mining
1204581,agriculture
1204591,ilegal_mining
1204600,agriculture
1204614,ilegal_mining
1204615,ilegal_mining
1204622,ilegal_mining
1204629,ilegal_mining
1204631,agriculture
1204633,ilegal_mining
1204643,ilegal_mining
1204645,ilegal_mining
1204650,agriculture
1204659,agriculture
1204666,agriculture
1204671,agriculture
1204681,ilegal_mining
1204682,ilegal_mining
1204695,ilegal_mining
1204706,ilegal_mining
1204710,ilegal_mining
1204718,ilegal_mining
1204722,ilegal_mining
1204723,agriculture
1204740,ilegal_mining
1204750,agriculture
1204753,ilegal_mining
1204756,agriculture
1204761,ilegal_mining
1204769,ilegal_mining
1204773,ilegal_mining
1204775,agriculture
1204778,ilegal_mining
1204783,ilegal_mining
1204792,agriculture
1204793,ilegal_mining
1204798,ilegal_mining
1204799,ilegal_mining
1204816,agriculture
1204830,agriculture
1204831,agriculture
1204835,ilegal_mining
1204844,ilegal_mining
1204848,ilegal_mining
1204879,ilegal_mining
1204882,ilegal_mining
1204898,agriculture
1204901,ilegal_mining
1204906,agriculture
1204914,agriculture
1204938,agriculture
1204946,ilegal_mining
1204950,agriculture
1204956,agriculture
1204967,agriculture
1205016,agriculture
1205030,agriculture
1205031,agriculture
1205035,agriculture
1205045,agriculture
1205061,agriculture
1205065,agriculture
1205067,agriculture
1205074,agriculture
1205107,agriculture
1205120,agriculture
1205127,agriculture
1205128,agriculture
1205139,agriculture
1205146,agriculture
1205150,agriculture
1205166,agriculture
1205188,agriculture
1205203,agriculture
1205235,agriculture
1205239,agriculture
1205247,agriculture
1205256,ilegal_mining
1205258,agriculture
1205265,agriculture
1205279,agriculture
1205305,agriculture
1205330,agriculture
1205341,agriculture
1205357,agriculture
1205360,agriculture
1205379,agriculture
1205381,agriculture
1205407,agriculture
1205417,ilegal_mining
1205419,agriculture
1205433,agriculture
1205437,agriculture
1205452,agriculture
1205456,agriculture
1205476,agriculture
1205503,agriculture
1205530,agriculture
1205537,agriculture
1205540,agriculture
1205543,agriculture
1205551,agriculture
1205564,agriculture
1205568,ilegal_mining
1205574,agriculture
1205576,agriculture
1205584,agriculture
1205589,agriculture
1205590,agriculture
1205598,agriculture
1205604,agriculture
1205624,agriculture
1205638,agriculture
1205642,agriculture
1205668,agriculture
1205679,agriculture
1205685,agriculture
1205690,agriculture
1205719,agriculture
1205727,agriculture
1205730,agriculture
1205731,agriculture
1205733,agriculture
1205759,agriculture
1205761,ilegal_mining
1205765,agriculture
1205771,agriculture
1205777,agriculture
1205783,agriculture
1205789,agriculture
1205806,agriculture
1205810,agriculture
1205813,agriculture
1205825,agriculture
1205831,agriculture
1205845,agriculture
1205847,ilegal_mining
1205849,agriculture
1205856,agriculture
1205880,ilegal_mining
1205883,agriculture
1205887,agriculture
1205891,agriculture
1205893,agriculture
1205904,agriculture
1205911,agriculture
1205912,ilegal_mining
1205913,agriculture
1205920,agriculture
1205927,agriculture
1205942,agriculture
1205944,agriculture
1205945,agriculture
1205947,agriculture
1205950,agriculture
1205951,ilegal_mining
1205954,agriculture
1205981,agriculture
1205990,agriculture
1206002,agriculture
1206004,agriculture
1206010,agriculture
1206015,agriculture
1206018,agriculture
1206025,agriculture
1206039,agriculture
1206040,agriculture
1206057,agriculture
1206061,agriculture
1206067,agriculture
1218094,agriculture
1218095,agriculture
1218096,agriculture
1218098,agriculture
1218104,agriculture
1218123,agriculture
1218134,agriculture
1218139,agriculture
1218140,agriculture
1218147,agriculture
1218153,agriculture
1218156,agriculture
1218168,agriculture
1218178,agriculture
1218183,agriculture
1218192,agriculture
1218213,agriculture
1218222,ilegal_mining
1218229,agriculture
1218231,agriculture
1218246,agriculture
1218252,agriculture
1218255,agriculture
1218256,agriculture
1218257,ilegal_mining
1218264,agriculture
1218280,ilegal_mining
1218302,agriculture
1218308,agriculture
1218313,ilegal_mining
1218315,ilegal_mining
1218334,agriculture
1218338,agriculture
1218339,agriculture
1218343,agriculture
1218354,agriculture
1218355,agriculture
1218363,agriculture
1218372,agriculture
1218379,agriculture
1218386,agriculture
1218396,agriculture
1218406,agriculture
1218414,agriculture
1218416,ilegal_mining
1218424,agriculture
1218428,agriculture
1218457,agriculture
1218477,agriculture
1218478,ilegal_mining
1218499,agriculture
1218516,agriculture
1218537,agriculture
1218557,agriculture
1218560,agriculture
1218567,agriculture
1218571,agriculture
1218601,agriculture
1218602,agriculture
1218604,agriculture
1218605,agriculture
1218607,agriculture
1218626,agriculture
1218627,agriculture
1218632,agriculture
1218647,agriculture
1218651,agriculture
1218652,agriculture
1218668,agriculture
1218673,agriculture
1218679,agriculture
1218680,agriculture
1218702,agriculture
1218704,agriculture
1218706,agriculture
1218711,agriculture
1218723,ilegal_mining
1218732,agriculture
1218734,ilegal_mining
1218753,agriculture
1218754,agriculture
1218756,agriculture
1218779,agriculture
1218781,agriculture
1218798,agriculture
1218800,agriculture
1218810,agriculture
1218817,ilegal_mining
1218833,agriculture
1218841,agriculture
1218850,agriculture
1218868,ilegal_mining
1218876,agriculture
1218884,agriculture
1218887,ilegal_mining
1218893,agriculture
1218900,agriculture
1218901,agriculture
1218905,agriculture
1218908,agriculture
1218910,agriculture
1218917,agriculture
1218921,agriculture
1218922,agriculture
1218939,agriculture
1218945,agriculture
1218946,ilegal_mining
1218947,agriculture
1218949,agriculture
1218951,agriculture
1218969,agriculture
1218974,agriculture
1218987,agriculture
1218995,ilegal_mining
1218996,agriculture
1218997,agriculture
1218999,agriculture
1219010,agriculture
1219017,agriculture
1219033,agriculture
1219038,agriculture
1219042,agriculture
1219048,agriculture
1219065,agriculture
1219068,agriculture
1219081,agriculture
1219086,ilegal_mining
1219088,agriculture
1219089,agriculture
1219105,ilegal_mining
1219107,agriculture
1219114,agriculture
1219131,agriculture
1219134,ilegal_mining
1219144,agriculture
1219151,agriculture
1219157,agriculture
1219164,agriculture
1219190,agriculture
1219201,agriculture
1219207,agriculture
1219225,agriculture
1219227,agriculture
1219243,agriculture
1219256,ilegal_mining
1219258,agriculture
1219269,ilegal_mining
1219277,agriculture
1219295,agriculture
1219312,agriculture
1219320,agriculture
1219405,agriculture
1219407,agriculture
1219411,agriculture
1219427,agriculture
1219430,agriculture
1219434,agriculture
1219449,ilegal_mining
1219454,agriculture
1219480,agriculture
1219486,agriculture
1219488,ilegal_mining
1219490,agriculture
1219534,agriculture
1219548,ilegal_mining
1219554,agriculture
1219563,agriculture
1219568,agriculture
1219573,agriculture
1219575,agriculture
1219611,agriculture
1219634,agriculture
1219640,agriculture
1219670,agriculture
1219686,agriculture
1219699,agriculture
1219706,agriculture
1219709,agriculture
1219721,agriculture
1219722,agriculture
1219731,agriculture
1229274,agriculture
1229324,agriculture
1229336,agriculture
1229340,agriculture
1229342,agriculture
1229350,agriculture
1229356,agriculture
1229357,agriculture
1229374,agriculture
1229380,agriculture
1229407,agriculture
1229419,agriculture
1229429,agriculture
1229436,agriculture
1229442,agriculture
1229443,agriculture
1229448,agriculture
1229455,agriculture
1229457,agriculture
1229461,agriculture
1229472,agriculture
1229473,agriculture
1229477,agriculture
1229484,agriculture
1229489,agriculture
1229492,agriculture
1229501,agriculture
1229504,agriculture
1229506,agriculture
1229512,agriculture
1229587,agriculture
1229589,agriculture
1229594,agriculture
1229606,agriculture
1229626,agriculture
1229645,agriculture
1229651,agriculture
1229656,agriculture
1229679,agriculture
1229686,agriculture
1229693,agriculture
1229694,agriculture
1229702,agriculture
1229704,agriculture
1229726,agriculture
1229743,agriculture
1229747,agriculture
1229758,agriculture
1229762,agriculture
1229800,agriculture
1229801,agriculture
1231236,agriculture
1231254,agriculture
1231288,agriculture
1231293,ilegal_mining
1231322,ilegal_mining
1231336,agriculture
1231337,agriculture
1231354,agriculture
1231386,agriculture
1231406,ilegal_mining
1231435,agriculture
1231437,agriculture
1231460,agriculture
1231465,ilegal_mining
1231505,ilegal_mining
1231506,ilegal_mining
1231511,ilegal_mining
1231513,agriculture
1231599,agriculture
1231600,agriculture
1231627,ilegal_mining
1231642,agriculture
1231646,agriculture
1231652,agriculture
1231667,agriculture
1231693,agriculture
1231694,ilegal_mining
1231698,agriculture
1231732,agriculture
1231738,ilegal_mining
1231743,agriculture
1231759,agriculture
1231763,agriculture
1231828,agriculture
1231831,agriculture
1231855,agriculture
1231874,agriculture
1232684,agriculture
1232703,ilegal_mining
1232751,agriculture
1232758,ilegal_mining
1232784,agriculture
1232788,agriculture
1232789,agriculture
1232805,agriculture
1232810,agriculture
1232812,agriculture
1232813,agriculture
1232817,agriculture
1232857,ilegal_mining
1232888,ilegal_mining
1232912,agriculture
1232918,agriculture
1232920,agriculture
1232924,agriculture
1232941,agriculture
1232953,agriculture
1232958,ilegal_mining
1232960,agriculture
1232986,agriculture
1233022,agriculture
1233027,agriculture
1233028,agriculture
